Test Method=tm1(), Test Class=CTest [JUNIT3], References={CTest.c:C, var3:boolean, var1:boolean, var1:boolean, CTest.c:C, var1:boolean, var3:boolean, var1:boolean, var3:boolean, CTest.c:C, }, Invocations={C.C():void, CTest.thm3(java.lang.String, boolean):void, CTest.thm3(java.lang.String, boolean):void, C.m1(java.lang.String):boolean, C.m2(java.lang.String, java.lang.String):UNKNOWNP.UNKNOWN, CTest.thm2(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm2(java.lang.String):void, }, Assertions={fail, }
id=3623 rank=1 score=2.860 fqn=org.exist.xmldb.test.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=3839 rank=1 score=2.860 fqn=org.exist.xmldb.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=13586 rank=3 score=2.612 fqn=de.schlund.pfixxml.util.XmlTest heuristics={A:1.000, R:1.000, K:0.612}
id=3815 rank=4 score=2.576 fqn=org.exist.xmldb.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3575 rank=4 score=2.576 fqn=org.exist.xmldb.test.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3831 rank=6 score=2.525 fqn=org.exist.xmldb.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=3609 rank=6 score=2.525 fqn=org.exist.xmldb.test.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=5082 rank=8 score=2.515 fqn=test.org.softnetwork.xml.sax.helpers.TestSaxReader heuristics={A:1.000, R:1.000, K:0.515}
id=19478 rank=9 score=2.470 fqn=fll.web.FullTournamentTest heuristics={A:1.000, R:1.000, K:0.470}
id=5564 rank=10 score=2.443 fqn=org.joda.time.TestDateTimeComparator heuristics={A:1.000, R:1.000, K:0.443}
id=12636 rank=11 score=2.325 fqn=org.dhmp.util.BasicHierarchicalMapTest heuristics={A:1.000, R:1.000, K:0.325}
id=12229 rank=12 score=2.301 fqn=Run_Time.TypeCheckTest heuristics={A:1.000, R:1.000, K:0.301}
id=6987 rank=13 score=2.299 fqn=datadog.sessions.JdbcTransactionTest heuristics={A:1.000, R:1.000, K:0.299}
id=14107 rank=14 score=2.290 fqn=org.openjf.BoardContainerTest heuristics={A:1.000, R:1.000, K:0.290}
id=5491 rank=15 score=2.279 fqn=org.joda.time.convert.TestConverterManager heuristics={A:1.000, R:1.000, K:0.279}
id=3582 rank=16 score=2.265 fqn=org.exist.xmldb.test.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=3820 rank=16 score=2.265 fqn=org.exist.xmldb.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=18623 rank=18 score=2.208 fqn=org.lockss.exporter.biblio.TestBibliographicOrderScorer heuristics={A:1.000, R:1.000, K:0.208}
id=8618 rank=19 score=2.196 fqn=quickfix.SessionScheduleTest heuristics={A:1.000, R:1.000, K:0.196}
id=4442 rank=20 score=2.188 fqn=tests.org.ntropa.build.html.MarkedUpHtmlParserTest heuristics={A:1.000, R:1.000, K:0.188}
id=15030 rank=21 score=2.185 fqn=org.jaxlib.junit.XTestCase heuristics={A:1.000, R:1.000, K:0.185}
id=8456 rank=22 score=2.184 fqn=quickfix.MessageTest heuristics={A:1.000, R:1.000, K:0.184}
id=14724 rank=23 score=2.000 fqn=com.zimbra.qa.unittest.TestTags heuristics={A:1.000, R:1.000}
id=9343 rank=265 score=1.000 fqn=org.acegisecurity.ui.switchuser.SwitchUserProcessingFilterTests heuristics={A:1.000}
id=10062 rank=265 score=1.000 fqn=org.tockit.relations.operations.tests.AbstractRelationOperationTest heuristics={A:1.000}
id=11332 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.CurrentBuildStatusPublisherTest heuristics={A:1.000}
id=12875 rank=265 score=1.000 fqn=it.imolinfo.httptester.HttpTestCase heuristics={A:1.000}
id=15760 rank=265 score=1.000 fqn=org.jpos.iso.RightPadderTest heuristics={A:1.000}
id=18076 rank=265 score=1.000 fqn=org.mifos.security.rolesandpermission.business.service.RolesPermissionsBusinessServiceTest heuristics={A:1.000}
id=19652 rank=265 score=1.000 fqn=net.sf.enunciate.config.TestEnunciateConfiguration heuristics={A:1.000}
id=3503 rank=265 score=1.000 fqn=org.exist.xquery.test.SeqOpTest heuristics={A:1.000}
id=2042 rank=265 score=1.000 fqn=it.imolinfo.jbi4corba.test.webservice.generator.ConsumerServiceClassesGeneratorTest heuristics={A:1.000}
id=3824 rank=265 score=1.000 fqn=org.exist.xmldb.MultiDBTest heuristics={A:1.000}
id=5486 rank=265 score=1.000 fqn=org.joda.time.TestDuration_Basics heuristics={A:1.000}
id=6000 rank=265 score=1.000 fqn=it.imolinfo.jbi4cics.test.mapping.coboltypes.CobolZonedTypeMappingTest heuristics={A:1.000}
id=7478 rank=265 score=1.000 fqn=analyzers.SpanishAnalyzerTest heuristics={A:1.000}
id=8208 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.forms.TestDefaultFieldHandler heuristics={A:1.000}
id=9146 rank=265 score=1.000 fqn=org.acegisecurity.providers.cas.CasAuthenticationTokenTests heuristics={A:1.000}
id=9655 rank=265 score=1.000 fqn=org.dbunit.dataset.ColumnTest heuristics={A:1.000}
id=11161 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.builders.AntBuilderTest heuristics={A:1.000}
id=11670 rank=265 score=1.000 fqn=edu.iu.iv.toolkits.vwtk.test.datamodel.io.TestUserDataLoader heuristics={A:1.000}
id=13631 rank=265 score=1.000 fqn=ie.omk.smpp.message.SMPPPacketTest heuristics={A:1.000}
id=17351 rank=265 score=1.000 fqn=org.mifos.customers.business.service.CustomerBusinessServiceTest heuristics={A:1.000}
id=19113 rank=265 score=1.000 fqn=org.dishevelled.commandline.CommandLineTest heuristics={A:1.000}
id=1768 rank=265 score=1.000 fqn=test.org.mbari.vars.query.service.SelfClearingKnowledgeBaseCacheTest heuristics={A:1.000}
id=4333 rank=265 score=1.000 fqn=org.jvoicexml.interpreter.grammar.TestGrammarProcessor heuristics={A:1.000}
id=5253 rank=265 score=1.000 fqn=koala.dynamicjava.parser.ForEachParsingTest heuristics={A:1.000}
id=5558 rank=265 score=1.000 fqn=org.joda.time.format.TestPeriodFormatterBuilder heuristics={A:1.000}
id=7006 rank=265 score=1.000 fqn=datadog.sql.builder.InsertSqlBuilderTest heuristics={A:1.000}
id=7843 rank=265 score=1.000 fqn=org.jamon.integration.TestBase heuristics={A:1.000}
id=8996 rank=265 score=1.000 fqn=org.acegisecurity.event.authorization.AuthorizedEventTests heuristics={A:1.000}
id=1194 rank=265 score=1.000 fqn=org.smartfrog.test.unit.sfcore.common.OrderedHashtableTest heuristics={A:1.000}
id=3611 rank=265 score=1.000 fqn=org.exist.xmldb.test.CollectionTest heuristics={A:1.000}
id=2345 rank=265 score=1.000 fqn=org.apache.commons.cli.PatternOptionBuilderTest heuristics={A:1.000}
id=5522 rank=265 score=1.000 fqn=org.joda.time.field.TestBaseDateTimeField heuristics={A:1.000}
id=6379 rank=265 score=1.000 fqn=com.amazon.carbonado.util.TestThrowUnchecked heuristics={A:1.000}
id=7563 rank=265 score=1.000 fqn=com.kneobase.driver.documentbuilder.CutBuilderTest heuristics={A:1.000}
id=8409 rank=265 score=1.000 fqn=quickfix.DefaultSessionFactoryTest heuristics={A:1.000}
id=9284 rank=265 score=1.000 fqn=org.acegisecurity.ui.cas.CasProcessingFilterTests heuristics={A:1.000}
id=11264 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.FileSystemTest heuristics={A:1.000}
id=12592 rank=265 score=1.000 fqn=datascript.test.ParamBitFieldTest heuristics={A:1.000}
id=13961 rank=265 score=1.000 fqn=net.sf.jameleon.ui.FunctionalPointTreeTest heuristics={A:1.000}
id=15650 rank=265 score=1.000 fqn=iso.IFB_LLHCHARTest heuristics={A:1.000}
id=17844 rank=265 score=1.000 fqn=org.mifos.framework.struts.plugin.EnumPluginStrutsTest heuristics={A:1.000}
id=19544 rank=265 score=1.000 fqn=com.innodata.xiruss.snapcm.StorageManagerTest heuristics={A:1.000}
id=3440 rank=265 score=1.000 fqn=org.exist.xquery.test.OpNumericTest heuristics={A:1.000}
id=1858 rank=265 score=1.000 fqn=org.mbari.jdo.castor.JDODatabaseFactoryTest heuristics={A:1.000}
id=3805 rank=265 score=1.000 fqn=org.exist.validation.ValidationServiceTest heuristics={A:1.000}
id=4440 rank=265 score=1.000 fqn=tests.org.ntropa.build.html.ElementTest heuristics={A:1.000}
id=5474 rank=265 score=1.000 fqn=org.joda.time.chrono.TestGregorianChronology heuristics={A:1.000}
id=5952 rank=265 score=1.000 fqn=org.jfin.date.test.ScheduleGeneratorTest heuristics={A:1.000}
id=7372 rank=265 score=1.000 fqn=org.thinglink.domain.YearTest heuristics={A:1.000}
id=8150 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.components.TestComponentGroup heuristics={A:1.000}
id=9103 rank=265 score=1.000 fqn=org.acegisecurity.providers.UsernamePasswordAuthenticationTokenTests heuristics={A:1.000}
id=9570 rank=265 score=1.000 fqn=org.acegisecurity.adapters.cas.CasPasswordHandlerProxyTests heuristics={A:1.000}
id=11102 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.util.ValidationHelperTest heuristics={A:1.000}
id=11498 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.distributed.util.PropertiesHelperTest heuristics={A:1.000}
id=13532 rank=265 score=1.000 fqn=org.helianto.core.creation.ServiceCreatorTests heuristics={A:1.000}
id=14923 rank=265 score=1.000 fqn=org.springframework.richclient.util.EventListenerListHelperTests heuristics={A:1.000}
id=18957 rank=265 score=1.000 fqn=org.dishevelled.iconbundle.IconTextDirectionTest heuristics={A:1.000}
id=19720 rank=265 score=1.000 fqn=com.amazon.carbonado.util.TestBelatedCreator heuristics={A:1.000}
id=1053 rank=265 score=1.000 fqn=org.smartfrog.services.cddlm.test.unit.api.ActionQueueTest heuristics={A:1.000}
id=3579 rank=265 score=1.000 fqn=org.exist.xmldb.test.CopyMoveTest heuristics={A:1.000}
id=2299 rank=265 score=1.000 fqn=test.clusterinterceptor.TestClusterInterceptor heuristics={A:1.000}
id=3858 rank=265 score=1.000 fqn=org.exist.dom.BasicNodeSetTest heuristics={A:1.000}
id=4665 rank=265 score=1.000 fqn=com.luntsys.luntbuild.test.TestDependencyResolver heuristics={A:1.000}
id=5508 rank=265 score=1.000 fqn=org.joda.time.convert.TestReadablePartialConverter heuristics={A:1.000}
id=6152 rank=265 score=1.000 fqn=com.brimarx.icap10.stack.impl.SimpleIcapResponseParserTest heuristics={A:1.000}
id=7537 rank=265 score=1.000 fqn=com.kneobase.driver.RobotTest heuristics={A:1.000}
id=9218 rank=265 score=1.000 fqn=org.acegisecurity.providers.ldap.LdapAuthenticationProviderTests heuristics={A:1.000}
id=9887 rank=265 score=1.000 fqn=com.phenix.pct.PLExtractTest heuristics={A:1.000}
id=11222 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.VssTest heuristics={A:1.000}
id=12155 rank=265 score=1.000 fqn=net.sf.statsvn.input.ParserTest heuristics={A:1.000}
id=13818 rank=265 score=1.000 fqn=net.sf.jameleon.AbstractParamElementTagTest heuristics={A:1.000}
id=15498 rank=265 score=1.000 fqn=org.unitils.easymock.ReflectionArgumentMatcherTest heuristics={A:1.000}
id=17610 rank=265 score=1.000 fqn=org.mifos.customers.struts.actionforms.CustomerActionFormTest heuristics={A:1.000}
id=19411 rank=265 score=1.000 fqn=com.technoetic.xplanner.acceptance.soap.TestIdToReferenceMemberEqualAssert heuristics={A:1.000}
id=7113 rank=265 score=1.000 fqn=net.sf.ngrease.ffp.ElementListHelperTest heuristics={A:1.000}
id=8090 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.event.TestFormEventManager heuristics={A:1.000}
id=9051 rank=265 score=1.000 fqn=org.acegisecurity.userdetails.UserTests heuristics={A:1.000}
id=9528 rank=265 score=1.000 fqn=org.acegisecurity.intercept.InterceptorStatusTokenTests heuristics={A:1.000}
id=10890 rank=265 score=1.000 fqn=com.almende.emerge.actor.IntrospectorTest heuristics={A:1.000}
id=11463 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.ClearCaseViewstrapperTest heuristics={A:1.000}
id=13361 rank=265 score=1.000 fqn=org.helianto.core.service.JavaMailSenderAdapterTests heuristics={A:1.000}
id=14811 rank=265 score=1.000 fqn=org.springframework.richclient.command.support.DefaultCommandRegistryTests heuristics={A:1.000}
id=16959 rank=265 score=1.000 fqn=org.mifos.application.collectionsheet.persistence.BulkEntryPersistenceIntegrationTest heuristics={A:1.000}
id=18770 rank=265 score=1.000 fqn=net.sf.classifier4J.CustomizableStopWordProviderTest heuristics={A:1.000}
id=2785 rank=265 score=1.000 fqn=com.eaio.uuid.UUIDGenTest heuristics={A:1.000}
id=4191 rank=265 score=1.000 fqn=net.sourceforge.pebble.security.DefaultUserDetailsServiceTest heuristics={A:1.000}
id=5129 rank=265 score=1.000 fqn=org.jivesoftware.smack.filter.PacketTypeFilterTest heuristics={A:1.000}
id=5546 rank=265 score=1.000 fqn=org.joda.time.TestYearMonthDay_Constructors heuristics={A:1.000}
id=6934 rank=265 score=1.000 fqn=datadog.db.model.TableSetTest heuristics={A:1.000}
id=7725 rank=265 score=1.000 fqn=com.kneobase.extractors.OpenOfficeBuilderTest heuristics={A:1.000}
id=8923 rank=265 score=1.000 fqn=org.acegisecurity.context.rmi.ContextPropagatingRemoteInvocationTests heuristics={A:1.000}
id=9415 rank=265 score=1.000 fqn=org.acegisecurity.acl.AclProviderManagerTests heuristics={A:1.000}
id=10310 rank=265 score=1.000 fqn=ImportTestCase heuristics={A:1.000}
id=11384 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.BuilderTest heuristics={A:1.000}
id=12968 rank=265 score=1.000 fqn=org.nagmonitor.util.browser.BrowserFactoryTest heuristics={A:1.000}
id=14330 rank=265 score=1.000 fqn=net.sourceforge.processdash.log.time.TimeLogEntryTest heuristics={A:1.000}
id=1422 rank=265 score=1.000 fqn=net.xoft.common.ldap.test.LdapRemoverTEST heuristics={R:1.000}
id=6806 rank=265 score=1.000 fqn=com.ibm.wala.core.tests.util.WalaTestCase heuristics={R:1.000}
id=11038 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.taglib.TabTagTest heuristics={R:1.000}
id=13906 rank=265 score=1.000 fqn=net.sf.jameleon.util.ConfiguratorTest heuristics={R:1.000}
id=17484 rank=265 score=1.000 fqn=org.mifos.customers.group.struts.action.GroupActionStrutsTest heuristics={R:1.000}
id=8859 rank=265 score=1.000 fqn=org.nxplanner.acceptance.security.PermissionQueryTestScript heuristics={R:1.000}
id=11873 rank=265 score=1.000 fqn=corbie.test.QueryOpTest heuristics={R:1.000}
id=18468 rank=265 score=1.000 fqn=com.sfs.dao.MenuDAOImplTest heuristics={R:1.000}
id=3549 rank=265 score=1.000 fqn=org.exist.validation.test.ApacheXmlComponentsTest heuristics={R:1.000}
id=9969 rank=265 score=1.000 fqn=net.whippetcode.client.common.controller.BaseControllerTest heuristics={R:1.000}
id=5453 rank=265 score=1.000 fqn=org.joda.time.chrono.TestAll heuristics={R:1.000}
id=8531 rank=265 score=1.000 fqn=quickfix.MultiAcceptorTest heuristics={R:1.000}
id=11568 rank=265 score=1.000 fqn=test.HarrysMusicTest heuristics={R:1.000}
id=14443 rank=265 score=1.000 fqn=net.sf.jpd.bt.BTStrategiesTest heuristics={R:1.000}
id=18438 rank=265 score=1.000 fqn=com.sfs.beans.UserBeanTest heuristics={R:1.000}
id=865 rank=265 score=1.000 fqn=be.m8n.hibernate.test.CountryTest heuristics={R:1.000}
id=6401 rank=265 score=1.000 fqn=com.amazon.carbonado.spi.TestConversionComparator heuristics={R:1.000}
id=10469 rank=265 score=1.000 fqn=org.tockit.datatype.tests.ValueTest heuristics={R:1.000}
id=13715 rank=265 score=1.000 fqn=net.sf.jameleon.plugin.htmlunit.HtmlUnitFunctionTagTest heuristics={R:1.000}
id=17118 rank=265 score=1.000 fqn=org.mifos.application.servicefacade.GroupServiceFacadeWebTierIntegrationTest heuristics={R:1.000}
id=3144 rank=265 score=1.000 fqn=simple.xml.load.EmptyTest heuristics={R:1.000}
id=12374 rank=265 score=1.000 fqn=org.riverock.generic.test.independent.TestCaseTimestamp heuristics={R:1.000}
id=15167 rank=265 score=1.000 fqn=jaxlib.arc.bzip2.BZip2InputStreamTest heuristics={R:1.000}
id=19142 rank=265 score=1.000 fqn=tools.EasyMockTestCase heuristics={R:1.000}
id=1974 rank=265 score=1.000 fqn=org.h3t.test.EntityAspectTest heuristics={R:1.000}
id=8108 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.event.filter.AbstractChainedEventFilterTest heuristics={R:1.000}
id=18380 rank=265 score=1.000 fqn=com.sfs.beans.DetectBrowserBeanTest heuristics={R:1.000}
id=12 rank=265 score=1.000 fqn=tefkat.model.parser.tests.ParserTestCase heuristics={R:1.000}
id=5915 rank=265 score=1.000 fqn=junit.framework.ExtendedTestCase heuristics={R:1.000}
id=10141 rank=265 score=1.000 fqn=net.sf.fairdj.trackselection.TestBiasedRandomizer heuristics={R:1.000}
id=13204 rank=265 score=1.000 fqn=org.rifidi.emulator.reader.module.abstract_.AbstractReaderModuleTest heuristics={R:1.000}
id=16771 rank=265 score=1.000 fqn=org.mifos.accounts.savings.interest.DailyInterestScheduledEventTest heuristics={R:1.000}
id=19716 rank=265 score=1.000 fqn=org.exteca.ontology.xml.Dom4jOntologyWriterTest heuristics={R:1.000}
id=9061 rank=265 score=1.000 fqn=org.acegisecurity.taglibs.velocity.AuthzImplAttributeTest heuristics={R:1.000}
id=12170 rank=265 score=1.000 fqn=net.sf.statsvn.input.FileBuilderTest heuristics={R:1.000}
id=14839 rank=265 score=1.000 fqn=org.springframework.richclient.layout.GridBagLayoutBuilderTests heuristics={R:1.000}
id=18480 rank=265 score=1.000 fqn=com.sfs.FormatterTest heuristics={R:1.000}
id=3802 rank=265 score=1.000 fqn=org.exist.validation.ApacheXmlComponentsTest heuristics={R:1.000}
id=13941 rank=265 score=1.000 fqn=net.sf.jameleon.SessionTagTest heuristics={R:1.000}
id=18217 rank=265 score=1.000 fqn=org.mifos.platform.questionnaire.persistence.QuestionGroupInstanceDaoIntegrationTest heuristics={R:1.000}
id=15835 rank=265 score=1.000 fqn=org.nfunk.jeptesting.JEPTest heuristics={R:1.000}
id=19350 rank=265 score=1.000 fqn=com.technoetic.xplanner.tags.displaytag.TestActionButtonsColumnTag heuristics={R:1.000}
id=1131 rank=265 score=1.000 fqn=org.smartfrog.services.www.cargo.test.unit.CargoApiTest heuristics={R:1.000}
id=6547 rank=265 score=1.000 fqn=com.amazon.carbonado.raw.TestKeyEncoding heuristics={R:1.000}
id=10875 rank=265 score=1.000 fqn=com.almende.emerge.script.ScriptMethodTest heuristics={R:1.000}
id=17315 rank=265 score=1.000 fqn=jp.co.iret.suz.s2.validator.util.CreditcardUtilTest heuristics={R:1.000}
id=2471 rank=265 score=1.000 fqn=fitnesse.responders.ShutdownResponderTest heuristics={R:1.000}
id=8730 rank=265 score=1.000 fqn=org.nxplanner.domain.TestUserStory heuristics={R:1.000}
id=11614 rank=265 score=1.000 fqn=net.sf.jsqlparser.test.create.CreateTableTest heuristics={R:1.000}
id=14571 rank=265 score=1.000 fqn=net.sourceforge.zdt.flashcard.actions.UserDataBackupTest heuristics={R:1.000}
id=18452 rank=265 score=1.000 fqn=com.sfs.dao.FinancialTypeDAOImplTest heuristics={R:1.000}
id=3217 rank=265 score=1.000 fqn=simple.xml.load.FilterTest heuristics={R:1.000}
id=9946 rank=265 score=1.000 fqn=net.whippetcode.client.swing.model.AbstractModelTest heuristics={R:1.000}
id=12792 rank=265 score=1.000 fqn=tests.spec.SpecTests heuristics={R:1.000}
id=15402 rank=265 score=1.000 fqn=net.sf.click.util.ClickUtilsTest heuristics={R:1.000}
id=19250 rank=265 score=1.000 fqn=com.technoetic.xplanner.db.TestXPlannerInterceptor heuristics={R:1.000}
id=14263 rank=265 score=1.000 fqn=org.dhcp4java.test.DHCPServletTest heuristics={R:1.000}
id=18416 rank=265 score=1.000 fqn=com.sfs.beans.MessageBeanTest heuristics={R:1.000}
id=545 rank=265 score=1.000 fqn=com.icegreen.greenmail.test.Pop3ServerTest heuristics={R:1.000}
id=10229 rank=265 score=1.000 fqn=test.daieditor.gui.map.MapCursorTest heuristics={R:1.000}
id=16881 rank=265 score=1.000 fqn=org.mifos.accounts.savings.struts.action.SavingsActionStrutsTest heuristics={R:1.000}
id=12313 rank=265 score=1.000 fqn=org.riverock.common.tools.TestDateTools heuristics={R:1.000}
id=7837 rank=265 score=1.000 fqn=org.jamon.node.DepthFirstAnalysisAdapterTest heuristics={R:1.000}
id=18312 rank=265 score=1.000 fqn=org.mifos.ui.core.controller.CreateSavingsAccountControllerTest heuristics={R:1.000}
id=10108 rank=265 score=1.000 fqn=net.sf.fairdj.mservprotocol.TestMservConnection heuristics={R:1.000}
id=16312 rank=265 score=1.000 fqn=org.mifos.accounts.fees.business.FeeBOIntegrationTest heuristics={R:1.000}
id=1465 rank=265 score=1.000 fqn=net.xoft.security.GenericEncoderTest heuristics={R:1.000}
id=6955 rank=265 score=1.000 fqn=datadog.criterion.expressions.CompoundExpressionTest heuristics={R:1.000}
id=17711 rank=265 score=1.000 fqn=org.mifos.framework.components.batchjobs.helpers.LoanArrearsAgingHelperIntegrationTest heuristics={R:1.000}
id=2572 rank=265 score=1.000 fqn=fitnesse.wiki.InMemoryPageTest heuristics={R:1.000}
id=11888 rank=265 score=1.000 fqn=corbie.test.HierarchyTest heuristics={R:1.000}
id=14730 rank=265 score=1.000 fqn=com.zimbra.qa.unittest.TestUnread heuristics={R:1.000}
id=18470 rank=265 score=1.000 fqn=com.sfs.dao.ObjectTypeDAOImplTest heuristics={R:1.000}
id=9994 rank=265 score=1.000 fqn=at.fhj.swd04.tasktlogger.test.persistence.JdbcCategoryDAOTestCase heuristics={R:1.000}
id=8565 rank=265 score=1.000 fqn=quickfix.ScreenLogTest heuristics={R:1.000}
id=11576 rank=265 score=1.000 fqn=test.MusicTestWithManipulation heuristics={R:1.000}
id=14452 rank=265 score=1.000 fqn=net.sf.jpd.xtp.FTPServerTest heuristics={R:1.000}
id=18439 rank=265 score=1.000 fqn=com.sfs.beans.UserPreferencesBeanTest heuristics={R:1.000}
id=868 rank=265 score=1.000 fqn=net.sourceforge.astreproduce.test.CodeReproducerSystemTest heuristics={R:1.000}
id=10568 rank=265 score=1.000 fqn=jhomenet.responsive.test.ExpressionCompilerTests heuristics={R:1.000}
id=17125 rank=265 score=1.000 fqn=org.mifos.application.servicefacade.LoanAccountServiceFacadeWebTierTest heuristics={R:1.000}
id=3169 rank=265 score=1.000 fqn=simple.xml.load.TypeTest heuristics={R:1.000}
id=9821 rank=265 score=1.000 fqn=com.fishfarm.bookreader.ui.SecondBookReaderTest heuristics={R:1.000}
id=19191 rank=265 score=1.000 fqn=com.technoetic.xplanner.domain.TestUserStory heuristics={R:1.000}
id=1979 rank=265 score=1.000 fqn=org.h3t.test.CollectionAspectTest heuristics={R:1.000}
id=18389 rank=265 score=1.000 fqn=com.sfs.beans.FunctionalityBeanTest heuristics={R:1.000}
id=158 rank=265 score=1.000 fqn=org.jrdf.graph.index.operation.mem.ComparisonImplUnitTest heuristics={R:1.000}
id=6060 rank=265 score=1.000 fqn=org.egadss.datastorage.DataStorageTest heuristics={R:1.000}
id=3660 rank=265 score=1.000 fqn=org.exist.storage.test.RecoveryTest heuristics={R:1.000}
id=10149 rank=265 score=1.000 fqn=net.sf.fairdj.trackselection.TestScoredTrack heuristics={R:1.000}
id=13264 rank=265 score=1.000 fqn=org.photovault.swingui.Test_CropParamEditor heuristics={R:1.000}
id=16792 rank=265 score=1.000 fqn=org.mifos.accounts.savings.interest.MinimumBalanceInterestCalculationRuleTest heuristics={R:1.000}
id=9063 rank=265 score=1.000 fqn=org.acegisecurity.taglibs.velocity.AuthzImplTest heuristics={R:1.000}
id=12224 rank=265 score=1.000 fqn=com.noodleshare.main.util.image.TestImageUtilScale heuristics={R:1.000}
id=14844 rank=265 score=1.000 fqn=org.springframework.richclient.list.FilteredListModelTests heuristics={R:1.000}
id=18489 rank=265 score=1.000 fqn=com.sfs.payment.PaymentDetailsTest heuristics={R:1.000}
id=13944 rank=265 score=1.000 fqn=net.sf.jameleon.TestSuiteTagTest heuristics={R:1.000}
id=18223 rank=265 score=1.000 fqn=org.mifos.platform.questionnaire.persistence.SectionQuestionDaoIntegrationTest heuristics={R:1.000}
id=19359 rank=265 score=1.000 fqn=com.technoetic.xplanner.tags.displaytag.TestTaskOrdering heuristics={R:1.000}
id=10891 rank=265 score=1.000 fqn=com.almende.emerge.face.ProxyTest heuristics={R:1.000}
id=13778 rank=265 score=1.000 fqn=net.sf.jameleon.plugin.jiffie.IESessionTagTest heuristics={R:1.000}
id=17407 rank=265 score=1.000 fqn=org.mifos.customers.client.business.ClientBoTest heuristics={R:1.000}
id=2490 rank=265 score=1.000 fqn=fitnesse.responders.WikiImportTestEventListenerTest heuristics={R:1.000}
id=8764 rank=265 score=1.000 fqn=org.nxplanner.db.TestXPlannerInterceptor heuristics={R:1.000}
id=11665 rank=265 score=1.000 fqn=edu.iu.iv.toolkits.vwtk.test.datamodel.db.TestAbstractDatabase heuristics={R:1.000}
id=18457 rank=265 score=1.000 fqn=com.sfs.dao.GadgetDAOImplTest heuristics={R:1.000}
id=9952 rank=265 score=1.000 fqn=net.whippetcode.client.swing.controller.SwingControllerTest heuristics={R:1.000}
id=5375 rank=265 score=1.000 fqn=net.sf.yadoda.core.PluginRegistryTest heuristics={R:1.000}
id=12808 rank=265 score=1.000 fqn=tests.spec.EnvironmentTest heuristics={R:1.000}
id=15577 rank=265 score=1.000 fqn=org.unitils.reflectionassert.ReflectionComparatorArrayTest heuristics={R:1.000}
id=14270 rank=265 score=1.000 fqn=org.dhcp4java.test.DHCPServletTestServletWithGoodResponse heuristics={R:1.000}
id=18420 rank=265 score=1.000 fqn=com.sfs.beans.PrivilegeBeanTest heuristics={R:1.000}
id=551 rank=265 score=1.000 fqn=com.icegreen.greenmail.test.ImapServerTest heuristics={R:1.000}
id=6284 rank=265 score=1.000 fqn=net.sf.ehcache.StatusTest heuristics={R:1.000}
id=10260 rank=265 score=1.000 fqn=org.codea.sync.BoundedBufferTest heuristics={R:1.000}
id=13585 rank=265 score=1.000 fqn=de.schlund.pfixxml.multipart.RFC822HeadersTest heuristics={R:1.000}
id=16970 rank=265 score=1.000 fqn=org.mifos.application.collectionsheet.struts.action.BulkEntryActionStrutsTest heuristics={R:1.000}
id=9744 rank=265 score=1.000 fqn=org.dbunit.AbstractDatabaseTesterTest heuristics={R:1.000}
id=12323 rank=265 score=1.000 fqn=org.riverock.common.tools.TestCaseNumberTools heuristics={R:1.000}
id=15098 rank=265 score=1.000 fqn=jaxlib.thread.lock.LifoLockTest heuristics={R:1.000}
id=1835 rank=265 score=1.000 fqn=org.mbari.vars.annotation.ui.actions.ChangeVideoArchiveNameActionTest heuristics={R:1.000}
id=7863 rank=265 score=1.000 fqn=org.refactorunit.testrunner.RefactorUnitMethodValidator heuristics={R:1.000}
id=11277 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.rss.CruiseControlItemTest heuristics={R:1.000}
id=18325 rank=265 score=1.000 fqn=org.mifos.ui.core.controller.CreateSavingsAccountFormBeanTest heuristics={R:1.000}
id=10110 rank=265 score=1.000 fqn=net.sf.fairdj.mservdb.TestMservUserLevel heuristics={R:1.000}
